frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
0,1073.4183349609375,499.6169738769531,1064.99560546875,487.4888610839844,1074.583740234375,489.0385437011719,1030.619873046875,492.6551513671875,1087.7889404296875,498.90692138671875,992.7153930664062,542.2068481445312,1120.7484130859375,565.05908203125,950.0225219726562,609.1131591796875,1156.3262939453125,651.3031005859375,963.1098022460938,678.92431640625,1106.988525390625,675.4963989257812,1004.2940673828125,717.250244140625,1086.82177734375,727.72607421875,1013.2852172851562,833.10009765625,1068.052978515625,862.1507568359375,1012.84130859375,950.673095703125,1046.5404052734375,1009.2408447265625
1,1055.2537841796875,485.9596862792969,1050.02587890625,474.37396240234375,1058.9498291015625,476.30841064453125,1024.5172119140625,481.9662170410156,1080.50390625,486.4430847167969,989.2894287109375,534.2236328125,1115.9873046875,554.459228515625,947.9727172851562,600.8585205078125,1157.4169921875,642.7374877929688,960.8362426757812,673.9805908203125,1110.1029052734375,671.0231323242188,1006.6301879882812,706.887451171875,1089.0474853515625,713.5078735351562,1007.4635620117188,828.849609375,1065.3740234375,841.8037109375,1008.997802734375,957.9754638671875,1054.19287109375,980.356201171875
2,1054.0625,485.85748291015625,1049.1376953125,474.26544189453125,1058.0272216796875,476.2400817871094,1024.6201171875,481.9378967285156,1080.5167236328125,486.335205078125,989.4592895507812,534.24462890625,1116.1986083984375,554.473876953125,947.8944091796875,600.7735595703125,1157.3897705078125,642.7481079101562,960.8956298828125,673.8242797851562,1110.266357421875,670.8525390625,1006.3651733398438,706.8865356445312,1088.8255615234375,713.5069580078125,1007.3244018554688,828.5887451171875,1065.2314453125,841.842529296875,1008.9767456054688,957.9047241210938,1054.0865478515625,979.9556274414062
3,1050.5205078125,485.61016845703125,1045.717529296875,473.11358642578125,1054.4344482421875,477.1975402832031,1020.2003173828125,478.42694091796875,1073.51708984375,485.37847900390625,981.1401977539062,534.0120849609375,1106.6256103515625,550.5264282226562,949.4271240234375,610.0408325195312,1153.7977294921875,636.9197387695312,962.9727783203125,679.8695068359375,1113.434326171875,676.2672119140625,1005.708984375,711.0400390625,1085.5384521484375,711.739990234375,1008.7611083984375,845.58447265625,1059.17529296875,828.3333740234375,1012.133056640625,982.0224609375,1051.480224609375,911.7568359375
4,1048.4552001953125,488.6202392578125,1042.7811279296875,475.901123046875,1051.2666015625,479.9040832519531,1013.60693359375,481.5935974121094,1065.6566162109375,487.8133544921875,971.9827880859375,542.619140625,1098.341552734375,549.8162231445312,943.2083740234375,633.258056640625,1150.282958984375,635.7536010742188,966.367431640625,698.1475830078125,1118.869384765625,689.4983520507812,1004.05859375,721.7465209960938,1083.2015380859375,717.2959594726562,1005.867919921875,862.135009765625,1052.3406982421875,828.1055297851562,1024.8916015625,1004.1814575195312,1057.088134765625,898.7860107421875
5,1040.49072265625,494.6031494140625,1035.7257080078125,482.3852233886719,1043.6234130859375,485.8887939453125,1009.8650512695312,490.07342529296875,1060.9339599609375,494.829345703125,968.160400390625,553.1209106445312,1096.11328125,555.3301391601562,935.93994140625,641.0687866210938,1144.58740234375,638.0079956054688,974.5711669921875,701.5550537109375,1118.74755859375,697.9946899414062,1002.601806640625,728.5146484375,1082.0286865234375,721.0418701171875,1008.3947143554688,871.5202026367188,1049.004150390625,827.0488891601562,1036.274169921875,1013.2616577148438,1055.715087890625,901.9534912109375
6,1038.307861328125,494.9498596191406,1033.59130859375,483.13238525390625,1041.276611328125,485.4754638671875,1008.111328125,491.5710144042969,1059.096923828125,494.4224853515625,967.6602783203125,554.1174926757812,1093.89208984375,551.8236083984375,929.242919921875,639.1215209960938,1141.962158203125,628.6190795898438,973.7841796875,687.8353271484375,1118.14794921875,687.1644287109375,996.8519897460938,724.7338256835938,1074.3406982421875,717.0606689453125,1004.9570922851562,864.4322509765625,1037.8203125,829.0440673828125,1033.5289306640625,1006.401123046875,1046.9490966796875,926.7559204101562
7,1038.19482421875,494.71832275390625,1033.5191650390625,482.9017333984375,1041.20263671875,485.25152587890625,1008.1871337890625,491.4041748046875,1059.1258544921875,494.2458190917969,967.7213745117188,554.0555419921875,1093.960693359375,551.7930908203125,929.2527465820312,639.0994262695312,1141.97216796875,628.7238159179688,973.6396484375,687.8529052734375,1117.908935546875,687.9270629882812,996.7252197265625,724.544189453125,1074.2265625,716.9693603515625,1004.91748046875,864.0177001953125,1037.64404296875,829.3248291015625,1033.4300537109375,1006.2352294921875,1046.6026611328125,927.5723876953125
8,1039.1619873046875,486.1377868652344,1034.677490234375,475.4634704589844,1042.0911865234375,476.98077392578125,1008.3572387695312,483.95068359375,1060.0845947265625,485.6286926269531,966.02392578125,541.6885986328125,1093.038330078125,537.9710083007812,925.4344482421875,621.3617553710938,1137.6890869140625,613.9510498046875,970.61865234375,658.1917724609375,1108.3834228515625,671.4771118164062,993.5210571289062,713.7594604492188,1070.475341796875,705.5171508789062,1008.0463256835938,856.320068359375,1040.6668701171875,806.8427734375,1036.5146484375,993.4315185546875,1043.292236328125,899.30908203125
9,1049.9307861328125,474.9058837890625,1043.5560302734375,464.30657958984375,1051.0634765625,465.4000244140625,1011.4412841796875,471.937744140625,1061.3167724609375,474.4912414550781,965.8908081054688,528.677490234375,1091.8021240234375,528.256103515625,920.593017578125,606.8408203125,1129.7412109375,602.5560302734375,972.364013671875,638.8912353515625,1095.682373046875,659.0809326171875,989.5655517578125,696.27783203125,1066.5001220703125,694.0135498046875,1008.57568359375,828.7603149414062,1039.2318115234375,809.247802734375,1025.13818359375,971.4486083984375,1031.0150146484375,934.0821533203125
10,1052.846923828125,465.8233947753906,1045.8359375,455.28125,1053.2298583984375,456.02667236328125,1011.5426025390625,463.4188232421875,1061.4267578125,466.83062744140625,962.9592895507812,519.1311645507812,1092.00634765625,522.7825927734375,917.5340576171875,596.6672973632812,1120.9176025390625,603.93115234375,965.4236450195312,629.0845336914062,1089.92236328125,659.641357421875,980.190673828125,685.347900390625,1061.348388671875,686.2181396484375,998.0094604492188,810.290283203125,1048.42431640625,803.2249145507812,1022.2296142578125,931.0911865234375,1033.2783203125,925.9797973632812
11,1054.9322509765625,461.354736328125,1046.28466796875,450.37103271484375,1054.31396484375,450.143798828125,1008.542236328125,458.6614685058594,1061.4237060546875,462.5478515625,961.7711791992188,514.3756103515625,1092.132568359375,524.654296875,913.859375,590.0133666992188,1114.7476806640625,613.9151000976562,963.225830078125,633.1735229492188,1077.6834716796875,656.728515625,971.195556640625,685.5133056640625,1054.0565185546875,691.347412109375,994.8734130859375,808.396484375,1044.781494140625,818.5778198242188,1021.4609375,906.8306274414062,1026.69970703125,958.8840942382812
12,1055.5594482421875,461.8104248046875,1046.7857666015625,450.8055419921875,1054.8857421875,450.634033203125,1008.7197875976562,458.7745361328125,1061.4852294921875,462.8032531738281,961.6321411132812,514.17822265625,1092.030517578125,524.623779296875,913.6983032226562,589.806396484375,1114.8929443359375,613.8406372070312,963.20263671875,633.0687255859375,1077.693115234375,656.7549438476562,971.2039184570312,685.375,1054.0113525390625,691.1859130859375,995.32958984375,808.7174682617188,1044.736083984375,818.272216796875,1021.501220703125,908.7320556640625,1026.623291015625,958.878173828125
13,1051.33642578125,467.39556884765625,1043.9119873046875,455.9481201171875,1053.0196533203125,457.259521484375,1011.0159912109375,461.22467041015625,1060.9346923828125,467.12591552734375,962.6397705078125,518.0872802734375,1087.308837890625,533.765380859375,914.7711181640625,591.0126953125,1106.052001953125,623.8189697265625,956.5005493164062,647.9918212890625,1072.1822509765625,663.716796875,973.4932250976562,694.6494140625,1052.12890625,699.4061279296875,999.1121215820312,827.4624633789062,1039.859619140625,832.4534912109375,1018.6797485351562,936.6956787109375,1021.0263671875,948.347900390625
14,1047.833251953125,474.9198303222656,1038.8753662109375,463.3955993652344,1048.8326416015625,463.4479675292969,1004.0324096679688,468.6219482421875,1057.5279541015625,474.2908935546875,962.4805908203125,521.9185180664062,1084.540283203125,543.1132202148438,909.6513671875,591.9454956054688,1099.81201171875,634.4866943359375,938.50244140625,663.912109375,1066.433349609375,667.587646484375,963.5303955078125,700.2879638671875,1041.5067138671875,712.379638671875,985.37158203125,801.77880859375,1033.0673828125,844.4505615234375,999.6582641601562,874.6879272460938,1007.7684936523438,980.08447265625
