frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
10,1011.2552490234375,436.46295166015625,1004.9315185546875,425.81854248046875,1014.0496826171875,427.6781005859375,978.3927612304688,431.9382019042969,1027.9537353515625,438.38580322265625,937.9180297851562,478.251953125,1056.5914306640625,503.7452392578125,885.6461181640625,540.4178466796875,1073.342529296875,590.4034423828125,921.7166137695312,610.3124389648438,1029.8240966796875,624.8757934570312,946.03466796875,643.2415161132812,1019.78662109375,654.8690185546875,969.0928955078125,748.5323486328125,1002.241943359375,787.30615234375,973.7841796875,841.9848022460938,970.5408325195312,920.0577392578125
11,1012.7229614257812,438.6175537109375,1005.6818237304688,428.50079345703125,1014.8919067382812,430.39776611328125,976.594970703125,434.4593505859375,1025.992919921875,441.44549560546875,936.8154907226562,477.9395446777344,1053.1265869140625,504.99237060546875,885.76513671875,538.212890625,1073.0726318359375,590.142822265625,912.8931884765625,609.2594604492188,1029.1177978515625,620.11376953125,946.0130615234375,646.4892578125,1017.278076171875,658.1076049804688,964.1561889648438,753.2084350585938,998.0867919921875,790.1380004882812,966.9038696289062,847.4852905273438,964.1998291015625,918.9091796875
12,1007.4993896484375,429.9930419921875,1000.5476684570312,420.21856689453125,1011.0706787109375,422.254150390625,972.9583129882812,424.8125,1022.5402221679688,432.1920166015625,933.6911010742188,468.30816650390625,1049.9227294921875,496.21661376953125,887.4888916015625,525.2137451171875,1071.1951904296875,577.6126708984375,909.4739990234375,595.2764892578125,1029.50146484375,597.5112915039062,942.6134033203125,634.3500366210938,1015.3450317382812,646.5534057617188,959.260498046875,734.8668212890625,999.9719848632812,772.31787109375,964.7850952148438,833.2738037109375,974.03125,900.2547607421875
13,981.729736328125,416.9759521484375,980.3912963867188,408.27252197265625,990.048095703125,410.56585693359375,971.3258666992188,415.24554443359375,1016.756103515625,419.7283935546875,935.129150390625,459.70721435546875,1051.5672607421875,483.1786193847656,890.1378784179688,515.2017211914062,1071.9400634765625,560.81201171875,906.028564453125,586.7518310546875,1028.9830322265625,580.3531494140625,944.7706909179688,622.1614990234375,1018.147216796875,630.2432861328125,953.1681518554688,721.2640380859375,1000.3377075195312,747.131591796875,969.5368041992188,829.5999755859375,979.7916870117188,861.470703125
14,983.2656860351562,417.3115234375,981.4702758789062,408.5333251953125,991.3123168945312,410.8348388671875,970.941162109375,415.29779052734375,1017.0848999023438,419.97235107421875,934.60595703125,459.61578369140625,1051.447021484375,483.1806335449219,890.0287475585938,515.2869873046875,1071.9501953125,560.7034912109375,905.9210815429688,586.7457275390625,1029.0255126953125,579.966552734375,944.543212890625,622.298095703125,1018.1528930664062,630.494873046875,953.2877197265625,721.56201171875,1000.411865234375,747.5576171875,969.6851806640625,829.3023681640625,979.6713256835938,862.1404418945312
15,987.2245483398438,411.68511962890625,984.165283203125,402.66143798828125,993.2874755859375,406.75506591796875,967.5599975585938,408.932861328125,1013.71728515625,416.01055908203125,931.8826904296875,452.439697265625,1045.8570556640625,474.2349853515625,891.3623046875,509.29449462890625,1076.8133544921875,548.2437744140625,908.2636108398438,587.0751342773438,1033.2315673828125,578.1306762695312,953.9859008789062,611.8208618164062,1024.6612548828125,613.9585571289062,957.5362548828125,728.9833984375,1000.5037231445312,719.2042236328125,963.0025634765625,853.544921875,984.392822265625,808.493408203125
16,997.16455078125,412.3699035644531,989.7490234375,403.2209777832031,999.9440307617188,406.1160888671875,961.6142578125,407.7649230957031,1009.0737915039062,414.4031066894531,923.94873046875,453.07208251953125,1043.3232421875,472.1341552734375,893.9564208984375,516.782470703125,1076.260986328125,547.82861328125,911.1497192382812,594.3685302734375,1033.7315673828125,583.2752685546875,954.3326416015625,614.1786499023438,1028.0164794921875,617.1860961914062,957.0121459960938,737.1798706054688,1000.2130737304688,736.1339721679688,965.4671020507812,856.921142578125,965.9225463867188,839.00830078125
17,995.536376953125,416.91796875,988.8477172851562,407.54193115234375,999.45068359375,411.2255859375,962.626708984375,411.39874267578125,1007.8082885742188,418.56610107421875,920.8527221679688,462.690673828125,1040.0205078125,474.9625549316406,893.0126953125,539.49951171875,1074.4815673828125,551.5029296875,917.7620239257812,600.369384765625,1038.5574951171875,589.3489990234375,953.3538818359375,620.67822265625,1026.96826171875,618.5084838867188,956.3848876953125,744.152587890625,998.4774169921875,720.9550170898438,976.8760375976562,868.5975341796875,984.4443359375,787.36279296875
18,991.8320922851562,424.89947509765625,985.6322021484375,415.5312805175781,994.9431762695312,417.8372497558594,960.9066162109375,421.7928466796875,1003.9161376953125,426.1966552734375,922.58984375,476.59283447265625,1038.8125,482.0651550292969,890.9041748046875,554.95458984375,1075.107421875,555.62841796875,923.565673828125,600.6241455078125,1039.993408203125,590.590576171875,955.2457275390625,632.4969482421875,1026.1417236328125,629.3551025390625,959.8826904296875,760.2095336914062,994.2381591796875,744.527587890625,984.9891357421875,883.6512451171875,983.3601684570312,836.5430908203125
19,992.4658203125,424.88720703125,986.1452026367188,415.5203857421875,995.4768676757812,417.8077392578125,961.0053100585938,421.76837158203125,1004.0574340820312,426.2060546875,922.4022827148438,476.61077880859375,1038.8702392578125,482.092529296875,890.8336181640625,555.0972900390625,1075.0921630859375,555.7410888671875,923.6525268554688,600.624267578125,1039.9591064453125,590.5560302734375,955.1720581054688,632.7578125,1026.223388671875,629.6143188476562,959.9320068359375,760.448486328125,994.5690307617188,744.5408935546875,985.0799560546875,883.6409912109375,983.346435546875,836.236083984375
20,994.9583740234375,423.87725830078125,989.6199951171875,414.760986328125,997.9227294921875,418.055908203125,965.5836181640625,420.639892578125,1006.0294189453125,426.46856689453125,923.986328125,476.5857849121094,1037.837890625,479.44122314453125,891.69677734375,551.249755859375,1073.5714111328125,551.4978637695312,929.928955078125,583.6025390625,1040.5589599609375,583.0355224609375,957.9279174804688,636.680419921875,1026.822021484375,626.24951171875,961.2896728515625,768.4879760742188,995.7920532226562,711.0439453125,988.0925903320312,886.6344604492188,997.5219116210938,757.2344360351562
21,1002.0869140625,416.8006896972656,995.18017578125,407.1650085449219,1003.23291015625,409.5504150390625,965.75,412.1534118652344,1009.3197021484375,417.01165771484375,924.6982421875,463.2591552734375,1038.5596923828125,467.1614990234375,890.7953491210938,536.7761840820312,1071.369140625,538.6243286132812,938.0169677734375,567.9044189453125,1033.751708984375,575.8431396484375,951.3056640625,617.783203125,1021.6600341796875,612.387451171875,961.5564575195312,743.6375732421875,1001.4973754882812,714.567138671875,970.9740600585938,868.7681884765625,992.4280395507812,807.9334106445312
22,997.6849975585938,409.40277099609375,991.9984130859375,399.63629150390625,1001.0623168945312,401.53460693359375,967.4454345703125,404.6504211425781,1013.2739868164062,409.06195068359375,929.8616943359375,452.19549560546875,1040.020263671875,460.7647399902344,894.28955078125,520.22607421875,1063.73974609375,534.2205200195312,937.16064453125,548.4833984375,1026.2508544921875,566.2485961914062,945.4140625,605.92822265625,1013.9137573242188,606.910400390625,964.0975341796875,711.702392578125,1003.0787353515625,713.972900390625,975.16796875,823.2674560546875,988.3642578125,820.5908203125
23,1004.4814453125,405.6855163574219,998.0213623046875,395.63616943359375,1007.3624267578125,397.930419921875,970.3671264648438,400.6842346191406,1016.5859375,406.5687255859375,929.1673583984375,447.3274841308594,1042.3009033203125,459.1711120605469,894.5101928710938,516.861328125,1058.2496337890625,536.4765625,935.4544067382812,546.56201171875,1020.202392578125,567.7841796875,944.7329711914062,602.1646728515625,1015.1659545898438,603.5969848632812,957.453857421875,712.138427734375,1000.0550537109375,712.6591796875,980.4169921875,822.485595703125,981.287109375,812.0537109375
24,1003.8854370117188,405.79400634765625,997.601806640625,395.75531005859375,1006.9679565429688,398.06268310546875,970.446533203125,400.796630859375,1016.8480834960938,406.5920715332031,929.4803466796875,447.25335693359375,1042.4940185546875,459.138916015625,894.4688720703125,516.678466796875,1058.1737060546875,536.39453125,935.6543579101562,547.5260620117188,1020.1397094726562,567.9578247070312,944.9478759765625,602.164306640625,1015.3343505859375,603.552978515625,957.656005859375,712.3223876953125,1000.0107421875,712.5784301757812,980.535888671875,823.5432739257812,981.745361328125,812.4140014648438
25,1010.2813110351562,406.37847900390625,1002.3060302734375,395.6321105957031,1012.2968139648438,397.1341552734375,970.7000122070312,399.28167724609375,1018.4555053710938,405.04766845703125,930.5234375,446.125244140625,1041.09326171875,461.29705810546875,893.10791015625,517.8569946289062,1056.5489501953125,544.247802734375,936.68359375,556.1311645507812,1016.4212646484375,579.2726440429688,941.4536743164062,601.3679809570312,1010.3898315429688,606.8010864257812,961.1409301757812,708.9845581054688,994.6604614257812,727.0985107421875,978.9170532226562,811.5352783203125,977.7911987304688,844.3115844726562
26,1005.2128295898438,408.3263244628906,998.6369018554688,397.72406005859375,1008.2425537109375,399.64105224609375,970.6123046875,402.75518798828125,1018.0262451171875,408.65643310546875,931.775390625,452.8282470703125,1039.3953857421875,470.6147766113281,892.3660888671875,522.9168701171875,1053.6009521484375,554.5401611328125,939.6422119140625,562.07568359375,1013.1302490234375,588.22119140625,942.8926391601562,612.0673828125,1009.8682861328125,618.5513916015625,962.2447509765625,717.482177734375,988.2391967773438,738.888671875,965.4166870117188,815.2335815429688,966.502685546875,843.3433837890625
27,1001.7747192382812,410.2589111328125,995.1974487304688,399.548095703125,1003.9574584960938,400.20147705078125,969.1294555664062,406.23040771484375,1015.4369506835938,410.95745849609375,935.9522705078125,457.1459655761719,1040.890869140625,474.05731201171875,891.814453125,524.3434448242188,1053.65673828125,557.0779418945312,926.1356811523438,531.3782958984375,1016.9931030273438,582.278076171875,941.1658935546875,614.1781616210938,1007.0020141601562,627.06298828125,952.8795776367188,683.9447021484375,986.1964111328125,749.8776245117188,954.8447875976562,745.6152954101562,957.9287109375,868.78125
28,999.3247680664062,404.53692626953125,994.3829345703125,393.26885986328125,1000.2052612304688,393.37103271484375,966.9834594726562,401.337646484375,1013.093994140625,404.0261535644531,933.5731201171875,453.1988220214844,1036.48388671875,464.2510986328125,905.5045776367188,526.1732177734375,1053.3924560546875,542.5894775390625,948.2200317382812,538.1597900390625,1022.538330078125,552.1091918945312,939.6686401367188,603.9168701171875,1006.6824951171875,613.673828125,949.3986206054688,687.1719970703125,991.095703125,733.1963500976562,951.2944946289062,774.9303588867188,963.6961059570312,854.537841796875
29,998.4220581054688,404.7642822265625,993.740234375,393.4949035644531,999.474853515625,393.6177978515625,967.0361328125,401.6169128417969,1013.0785522460938,404.1954345703125,933.7510375976562,453.38623046875,1036.6583251953125,464.3409423828125,905.6055908203125,526.2627563476562,1053.4676513671875,542.6069946289062,948.2174682617188,538.0001220703125,1022.716064453125,552.081298828125,939.790771484375,603.8365478515625,1006.8173828125,613.5390625,949.297119140625,687.0189208984375,991.0538330078125,733.1527099609375,951.4264526367188,775.2760009765625,963.78076171875,854.4197998046875
30,997.8391723632812,393.99365234375,992.1299438476562,383.17236328125,998.4087524414062,383.23944091796875,963.7280883789062,392.13677978515625,1010.0252075195312,395.043701171875,930.4566650390625,443.89544677734375,1034.93994140625,454.57916259765625,901.8167114257812,510.9609375,1052.0472412109375,532.21044921875,945.4735717773438,501.46575927734375,1020.5178833007812,526.04931640625,941.1148681640625,589.4205932617188,1008.3226928710938,597.596923828125,953.5260620117188,676.1243896484375,992.1362915039062,711.8592529296875,958.06396484375,771.7841186523438,962.9789428710938,838.9442749023438
31,987.7985229492188,387.6997375488281,984.1976928710938,377.55419921875,989.8627319335938,378.353515625,962.7152709960938,386.4912109375,1006.2567138671875,388.36590576171875,929.9320678710938,438.6114196777344,1034.9251708984375,441.57720947265625,903.5883178710938,506.80877685546875,1054.43896484375,506.4262390136719,941.6591796875,491.07989501953125,1016.9214477539062,493.4111022949219,946.6331787109375,574.6237182617188,1013.958984375,577.0281982421875,958.2664184570312,677.0773315429688,998.5331420898438,691.9609985351562,963.82275390625,791.4693603515625,973.3173828125,804.7359008789062
32,988.7760620117188,385.3665771484375,984.4071044921875,375.6153564453125,990.4590454101562,377.2218933105469,960.9048461914062,384.8868408203125,1002.438720703125,387.3076171875,926.1947631835938,438.03485107421875,1030.1878662109375,438.0384826660156,905.166259765625,506.4669494628906,1061.7889404296875,485.9947814941406,935.8739013671875,469.8700866699219,1039.0390625,425.72601318359375,955.3770751953125,577.2674560546875,1019.58251953125,577.0728759765625,966.3601684570312,690.5484008789062,1003.2229614257812,689.8185424804688,973.3306274414062,806.0147705078125,974.7070922851562,775.8956298828125
33,996.9711303710938,385.14251708984375,989.7282104492188,375.510498046875,997.8450927734375,377.2871398925781,957.9578247070312,385.4591369628906,1003.6089477539062,388.6842041015625,921.5797729492188,438.95660400390625,1027.1456298828125,436.6810302734375,905.8367919921875,502.6584777832031,1069.923583984375,468.02593994140625,934.4554443359375,486.98199462890625,1052.2335205078125,409.4756774902344,952.679443359375,583.6361083984375,1016.504638671875,580.4016723632812,966.689453125,704.1030883789062,998.9996337890625,685.67138671875,984.0263671875,827.7080078125,982.89697265625,766.561767578125
34,997.62255859375,385.7513427734375,990.2291870117188,376.1161804199219,998.3688354492188,377.9091796875,958.0398559570312,385.8175048828125,1003.5618286132812,389.1756286621094,921.2950439453125,439.0322265625,1027.12646484375,437.01531982421875,905.5907592773438,502.60968017578125,1069.91943359375,468.0588073730469,934.3438110351562,487.76409912109375,1052.197509765625,409.59539794921875,952.6066284179688,583.7095947265625,1016.5921020507812,580.6375732421875,966.6616821289062,704.1456298828125,999.0167236328125,686.0352783203125,983.7721557617188,827.5791015625,982.4880981445312,766.7838134765625
35,992.5567016601562,381.87725830078125,985.489501953125,372.37030029296875,992.6403198242188,374.39434814453125,954.887451171875,385.023681640625,999.8138427734375,387.85211181640625,921.2117309570312,440.6841125488281,1025.767333984375,434.9688720703125,922.2957763671875,473.01800537109375,1077.97265625,448.8319091796875,965.72802734375,426.46728515625,1054.6033935546875,399.60400390625,951.389404296875,586.7879028320312,1015.5018310546875,579.7593383789062,969.8988647460938,711.8821411132812,998.6531372070312,681.5025634765625,992.6593627929688,831.587890625,998.5437622070312,757.771728515625
36,995.7946166992188,374.1402282714844,986.4110717773438,366.51171875,996.742919921875,368.5445556640625,952.59130859375,378.233154296875,999.2113647460938,381.4744567871094,921.9649658203125,426.66180419921875,1021.71728515625,426.08648681640625,957.6131591796875,437.75250244140625,1082.807861328125,440.91571044921875,999.9500732421875,399.12274169921875,1055.5416259765625,397.434326171875,953.326416015625,578.1656494140625,1012.98388671875,566.8451538085938,981.18017578125,701.3936157226562,1017.9577026367188,637.7381591796875,1007.4207153320312,817.9295654296875,1009.0345458984375,688.859375
37,997.65234375,366.6273193359375,987.4609985351562,359.7201232910156,997.7020263671875,360.887939453125,951.4551391601562,370.54571533203125,997.0244140625,373.419921875,925.2394409179688,413.38702392578125,1016.7774047851562,419.469482421875,970.0777587890625,410.1287841796875,1083.96142578125,435.89990234375,1003.5733032226562,381.4088134765625,1047.44189453125,390.81854248046875,954.41162109375,566.9222412109375,1010.8057861328125,559.0072631835938,983.9122924804688,687.37646484375,1029.7425537109375,627.641845703125,1001.4430541992188,794.2418823242188,1025.9063720703125,688.1456298828125
38,998.1284790039062,356.1544189453125,987.3248291015625,349.0361633300781,996.0413818359375,349.0999755859375,951.4296875,359.8971252441406,995.828125,361.8138427734375,927.2232666015625,404.888916015625,1017.7846069335938,411.0014343261719,968.4264526367188,404.2928161621094,1081.756591796875,432.6861877441406,1006.8585205078125,377.77789306640625,1048.37158203125,386.5838317871094,950.0050048828125,545.821044921875,1011.1115112304688,543.0140991210938,981.052734375,663.2080688476562,1037.989501953125,628.2564086914062,987.9578857421875,764.8873291015625,1031.63330078125,723.1177978515625
39,998.195068359375,356.20166015625,987.4501953125,349.09149169921875,996.1307983398438,349.1496276855469,951.61181640625,359.8995666503906,995.8612670898438,361.775146484375,927.0944213867188,404.8161315917969,1017.7219848632812,410.88525390625,967.8220825195312,404.5644836425781,1081.655517578125,432.693603515625,1006.2275390625,377.9112854003906,1048.3475341796875,386.435546875,949.7582397460938,545.8701171875,1010.8659057617188,543.1100463867188,980.97119140625,663.0947265625,1037.9412841796875,628.4818725585938,987.8646850585938,764.906005859375,1031.532470703125,723.3958740234375
40,994.4423828125,353.9154052734375,983.2645263671875,345.8806457519531,993.777587890625,345.0112609863281,949.2158203125,355.4234313964844,996.2027587890625,357.6185607910156,931.8062133789062,394.91656494140625,1019.8361206054688,412.280517578125,974.2530517578125,391.1639404296875,1072.458984375,442.4296569824219,1014.5061645507812,370.3691101074219,1045.4423828125,384.05865478515625,949.5611572265625,541.4472045898438,1008.2821044921875,549.7294921875,979.084228515625,637.7810668945312,1039.9293212890625,651.5865478515625,998.1385498046875,703.7349853515625,1023.69384765625,769.167236328125
41,997.7163696289062,357.4010009765625,986.3065185546875,348.30218505859375,994.597900390625,347.16595458984375,948.8735961914062,357.4964294433594,994.1135864257812,361.4580078125,931.26611328125,398.64306640625,1015.26318359375,419.97113037109375,957.4484252929688,394.43585205078125,1061.687255859375,459.99261474609375,1002.3157958984375,368.70782470703125,1036.1090087890625,398.3856201171875,950.1049194335938,547.4850463867188,1007.673583984375,558.3697509765625,983.042724609375,645.792724609375,1034.8709716796875,664.3886108398438,1000.932861328125,711.5679931640625,1030.37060546875,792.63623046875
42,993.0953369140625,371.0826416015625,983.6732177734375,358.50848388671875,990.5557861328125,358.6541748046875,950.3317260742188,367.06939697265625,997.1708984375,371.2630310058594,933.3604125976562,416.64453125,1018.0255737304688,422.8218994140625,946.0464477539062,459.947509765625,1052.102294921875,475.9901123046875,980.4727172851562,407.65887451171875,1017.264404296875,432.779052734375,947.84716796875,555.2232666015625,1003.2100830078125,561.6383666992188,991.0753173828125,648.3345336914062,1029.56640625,671.9315795898438,1016.52001953125,740.1226196289062,1029.2559814453125,798.4817504882812
43,995.3623657226562,378.3612976074219,987.33447265625,366.8895263671875,993.5143432617188,369.44976806640625,958.2747802734375,371.4574279785156,1000.5031127929688,383.6300964355469,939.6830444335938,401.95855712890625,1021.7850952148438,445.34857177734375,940.1415405273438,338.02191162109375,1046.3504638671875,499.296875,962.8826293945312,273.3507385253906,1010.2838745117188,520.31591796875,950.4580078125,554.65771484375,1004.0511474609375,571.7408447265625,1004.103515625,651.0697021484375,1030.548095703125,676.143798828125,1018.2194213867188,740.465087890625,1022.7833251953125,807.7672729492188
44,995.5768432617188,378.23638916015625,987.520263671875,366.7528991699219,993.6953735351562,369.27642822265625,958.340087890625,371.3937072753906,1000.64208984375,383.54931640625,939.731201171875,401.9796447753906,1021.84033203125,445.4136962890625,940.0982666015625,338.3061828613281,1046.23681640625,499.7094421386719,962.8953857421875,273.3257751464844,1010.2775268554688,521.035888671875,950.2637939453125,554.646728515625,1003.9293823242188,571.8935546875,1003.798095703125,650.1536254882812,1030.715576171875,676.2123413085938,1017.69775390625,738.8784790039062,1022.8353271484375,808.119873046875
45,991.859619140625,394.5997314453125,981.2550659179688,383.6051025390625,992.1138305664062,385.2609558105469,951.3826904296875,387.1898193359375,1000.609619140625,394.6363830566406,931.7806396484375,433.63916015625,1022.8499145507812,444.5006103515625,941.1176147460938,489.52899169921875,1049.1497802734375,518.0218505859375,981.1780395507812,525.14892578125,1022.1632690429688,569.0169067382812,948.098876953125,568.7500610351562,1008.8676147460938,575.70068359375,993.0530395507812,669.8302001953125,1040.8330078125,686.0972900390625,1021.4188842773438,766.7379150390625,1027.417724609375,800.2613525390625
46,975.6015014648438,398.9437255859375,966.3543090820312,389.2064208984375,976.0661010742188,388.70654296875,942.1785278320312,395.8497009277344,987.4236450195312,397.93951416015625,929.8302612304688,450.7864990234375,1011.1495971679688,448.5858154296875,943.2088012695312,515.8502197265625,1039.6087646484375,522.681640625,985.9553833007812,549.28857421875,1056.057861328125,590.6602783203125,953.4754028320312,583.4697265625,1009.8561401367188,586.7757568359375,984.761962890625,678.4232177734375,1047.8193359375,693.1514892578125,1020.0575561523438,745.3723754882812,1033.8504638671875,799.7530517578125
47,957.7015991210938,413.0091247558594,950.4850463867188,404.15277099609375,958.1688842773438,404.091064453125,930.5736083984375,409.65386962890625,967.54833984375,409.30267333984375,925.609130859375,459.0145263671875,991.0263671875,452.3092346191406,962.399658203125,518.1241455078125,1029.23046875,507.011962890625,1010.0007934570312,543.62255859375,1059.9820556640625,551.9898071289062,967.7308349609375,591.4484252929688,1013.6090087890625,591.181884765625,983.434326171875,687.0990600585938,1055.6514892578125,687.668212890625,1000.8805541992188,772.4347534179688,1038.5369873046875,790.8991088867188
48,930.83837890625,443.49957275390625,926.568359375,437.7464294433594,930.85205078125,435.703125,915.0811767578125,442.26263427734375,944.4285888671875,434.7467346191406,912.085205078125,492.2926940917969,985.1564331054688,460.2170104980469,944.252685546875,558.0379028320312,1022.6958618164062,479.8143005371094,964.6578979492188,550.6812133789062,987.1553955078125,491.57196044921875,977.0162353515625,600.1119384765625,1029.61474609375,587.8499755859375,976.9038696289062,696.1608276367188,1046.7431640625,674.9910888671875,990.8701782226562,799.4157104492188,1041.024658203125,764.2779541015625
49,930.6613159179688,443.6826477050781,926.424072265625,437.9318542480469,930.650634765625,435.8943786621094,915.017578125,442.3688659667969,944.171142578125,434.84747314453125,911.965576171875,492.2785339355469,984.98681640625,460.212646484375,944.298095703125,557.8880615234375,1022.7364501953125,479.7083435058594,965.2161865234375,550.0589599609375,987.3333740234375,491.1828918457031,977.0650024414062,600.0692138671875,1029.6126708984375,587.8395385742188,977.0265502929688,696.1347045898438,1046.734375,675.0448608398438,990.886474609375,799.4688720703125,1040.967041015625,764.205810546875
