frame,t,x,y,is_measurement
4,0.13333333333333333,744.7576904296875,478.9783630371094,1
5,0.16666666666666666,742.955322265625,479.5550537109375,1
6,0.2,743.1683349609375,479.525390625,1
7,0.23333333333333334,743.204345703125,479.5213928222656,1
8,0.26666666666666666,743.4359312719179,479.4282123014511,0
9,0.3,743.4265290906175,479.43157265017186,0
10,0.3333333333333333,690.3621826171875,458.1860046386719,1
11,0.36666666666666664,717.1188039367615,468.9093708878123,0
12,0.4,716.4379243166071,468.6437991665049,0
13,0.43333333333333335,715.7570446964527,468.37822744519747,0
14,0.4666666666666667,715.0761650762983,468.11265572389004,0
15,0.5,745.322998046875,479.02239990234375,1
16,0.5333333333333333,745.9978637695312,478.91339111328125,1
17,0.5666666666666667,745.9739990234375,478.9364318847656,1
18,0.6,747.5574340820312,480.4541931152344,1
19,0.6333333333333333,744.3746683768713,478.72715731998636,0
20,0.6666666666666666,744.6616228630711,478.8169232584022,0
21,0.7,744.9485773492709,478.90668919681804,0
22,0.7333333333333333,745.2355318354706,478.9964551352339,0
23,0.7666666666666667,745.5224863216704,479.0862210736497,0
24,0.8,745.8094408078701,479.17598701206555,0
25,0.8333333333333334,746.0963952940699,479.2657529504814,0
26,0.8666666666666667,746.3833497802697,479.3555188888972,0
27,0.9,746.6703042664694,479.44528482731306,0
28,0.9333333333333333,746.9572587526692,479.5350507657289,0
29,0.9666666666666667,747.244213238869,479.62481670414473,0
30,1.0,747.5311677250687,479.7145826425606,0
31,1.0333333333333334,747.8181222112685,479.8043485809764,0
32,1.0666666666666667,748.1050766974682,479.89411451939225,0
33,1.1,748.392031183668,479.9838804578081,0
34,1.1333333333333333,748.6789856698678,480.0736463962239,0
35,1.1666666666666667,748.9659401560675,480.16341233463976,0
36,1.2,749.2528946422673,480.2531782730556,0
37,1.2333333333333334,749.539849128467,480.34294421147143,0
38,1.2666666666666666,749.8268036146668,480.43271014988727,0
39,1.3,750.1137581008666,480.5224760883031,0
40,1.3333333333333333,750.4007125870663,480.61224202671895,0
41,1.3666666666666667,750.6876670732661,480.7020079651348,0
42,1.4,750.9746215594658,480.7917739035506,0
43,1.4333333333333333,751.2615760456656,480.88153984196646,0
44,1.4666666666666666,751.5485305318654,480.9713057803823,0
45,1.5,751.8354850180651,481.06107171879813,0
46,1.5333333333333334,752.1224395042649,481.15083765721397,0
47,1.5666666666666667,752.4093939904647,481.2406035956298,0
48,1.6,752.6963484766644,481.33036953404564,0
49,1.6333333333333333,752.9833029628642,481.4201354724615,0
50,1.6666666666666667,753.2702574490639,481.5099014108773,0
51,1.7,753.5572119352637,481.59966734929316,0
52,1.7333333333333334,753.8441664214635,481.689433287709,0
53,1.7666666666666666,754.1311209076632,481.77919922612483,0
54,1.8,999.159423828125,381.31475830078125,1
55,1.8333333333333333,1007.0765991210938,376.7066650390625,1
56,1.8666666666666667,994.8196411132812,385.037353515625,1
57,1.9,994.8246459960938,385.01348876953125,1
58,1.9333333333333333,985.7708129882812,394.8774719238281,1
59,1.9666666666666666,977.7562866210938,386.6036682128906,1
60,2.0,978.8151245117188,375.0150146484375,1
61,2.033333333333333,979.9398193359375,363.47772216796875,1
62,2.066666666666667,979.9622802734375,363.43096923828125,1
63,2.1,981.7540283203125,373.56097412109375,1
64,2.1333333333333333,961.3195190429688,281.96417236328125,1
65,2.1666666666666665,984.603427473888,332.0213708656774,0
66,2.2,987.7366969411709,328.32762349833746,0
67,2.2333333333333334,990.8699664084537,324.6338761309975,0
68,2.2666666666666666,1049.014892578125,643.2979736328125,1
69,2.3,1029.876764948254,509.0980753726943,0
70,2.3333333333333335,1034.474583547239,513.9863073548333,0
71,2.3666666666666667,955.776611328125,376.2408142089844,1
72,2.4,955.752197265625,376.20648193359375,1
73,2.433333333333333,913.5272827148438,281.9480895996094,1
74,2.466666666666667,891.0406494140625,320.06005859375,1
75,2.5,862.0182495117188,389.2711181640625,1
76,2.533333333333333,845.301513671875,440.0328063964844,1
77,2.566666666666667,845.2787475585938,440.1321716308594,1
78,2.6,863.6469702145489,405.7555407022858,0
79,2.6333333333333333,860.3106967709226,405.909337047465,0
80,2.6666666666666665,856.9744233272963,406.06313339264415,0
81,2.7,777.5806884765625,662.987548828125,1
82,2.7333333333333334,777.5689086914062,663.0029296875,1
83,2.7666666666666666,747.9813232421875,692.9763793945312,1
84,2.8,725.00341796875,629.4961547851562,1
85,2.8333333333333335,710.2213134765625,582.1942749023438,1
86,2.8666666666666667,689.9266967773438,531.8397216796875,1
87,2.9,689.9227294921875,531.879150390625,1
88,2.933333333333333,673.8179931640625,491.118896484375,1
89,2.966666666666667,654.9691162109375,455.0223083496094,1
90,3.0,640.028076171875,423.5152282714844,1
91,3.033333333333333,624.98046875,395.04620361328125,1
92,3.066666666666667,624.9752807617188,395.0372314453125,1
93,3.1,608.6793823242188,371.4024658203125,1
94,3.1333333333333333,594.208984375,351.4605712890625,1
95,3.1666666666666665,581.4296875,336.0260925292969,1
96,3.2,566.615234375,323.6162109375,1
97,3.2333333333333334,566.624755859375,323.59619140625,1
98,3.2666666666666666,553.098876953125,313.79217529296875,1
