frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
10,292.7567138671875,515.313720703125,285.71673583984375,502.2895812988281,294.6149597167969,503.86651611328125,254.77978515625,511.95220947265625,311.1023864746094,517.02880859375,212.69140625,574.2276000976562,341.11712646484375,587.4644165039062,175.1868133544922,655.0232543945312,370.1651306152344,682.5144653320312,239.67291259765625,673.9216918945312,372.7363586425781,714.2359619140625,232.14962768554688,749.8123779296875,312.0200500488281,759.4456176757812,271.5186767578125,873.53857421875,309.7811279296875,903.4513549804688,265.1601867675781,1002.5535888671875,253.4647216796875,1044.680419921875
11,304.0644836425781,518.474609375,296.13104248046875,507.53955078125,305.91156005859375,508.4036865234375,262.6722106933594,519.83740234375,319.71185302734375,524.0096435546875,222.358154296875,578.844482421875,346.01129150390625,592.8280029296875,178.1077117919922,650.0443725585938,381.1131896972656,678.1903686523438,243.86233520507812,679.5620727539062,385.9190673828125,730.6716918945312,238.94357299804688,750.6463623046875,314.2744140625,764.272705078125,279.86651611328125,864.5086669921875,309.7333984375,917.0891723632812,255.26388549804688,975.0830688476562,245.5492706298828,1058.717041015625
12,299.5744323730469,524.4324951171875,294.9175109863281,514.2142944335938,303.6526794433594,515.3041381835938,271.3591613769531,525.4251708984375,329.38336181640625,530.1016235351562,234.3913116455078,576.2552490234375,361.7912902832031,600.874755859375,184.64306640625,644.7632446289062,396.8312683105469,686.192138671875,243.3441925048828,678.13232421875,375.5030517578125,653.696533203125,245.2069091796875,748.6434326171875,323.90618896484375,764.59521484375,277.31683349609375,861.615478515625,314.51171875,912.5997314453125,245.33612060546875,962.5825805664062,254.13442993164062,1048.6090087890625
13,309.89794921875,520.495361328125,305.0826721191406,510.13446044921875,313.26751708984375,512.5396728515625,278.0251770019531,521.8660888671875,334.9158935546875,527.88916015625,237.1114501953125,565.113037109375,363.3540344238281,594.7034912109375,189.96774291992188,629.3350830078125,412.2989807128906,664.2306518554688,237.830810546875,684.437255859375,388.039306640625,591.690673828125,253.22048950195312,735.2725219726562,328.0142517089844,751.0802001953125,296.4281921386719,858.5902099609375,319.2878723144531,892.9788818359375,270.3072509765625,982.8944702148438,262.20892333984375,1028.949951171875
14,344.72149658203125,522.19970703125,334.82269287109375,512.3671264648438,345.1369934082031,514.24609375,293.5279235839844,520.4878540039062,351.04052734375,527.821044921875,247.70486450195312,558.6305541992188,376.3624267578125,582.9063720703125,196.89732360839844,617.081787109375,424.80133056640625,637.938720703125,240.0936737060547,677.6474609375,403.54876708984375,577.2158813476562,267.6617126464844,719.59375,342.526611328125,729.783935546875,304.294189453125,850.6625366210938,323.9751281738281,854.1766967773438,302.68719482421875,982.2823486328125,284.21270751953125,996.072509765625
15,346.7071533203125,514.1260986328125,336.2725830078125,505.04754638671875,347.2855224609375,506.015380859375,296.41607666015625,516.5955200195312,354.9651794433594,521.484130859375,259.09954833984375,562.6590576171875,382.0811767578125,575.6132202148438,203.92434692382812,612.8104248046875,436.9194030761719,608.9757080078125,229.77413940429688,655.656005859375,408.39569091796875,548.6280517578125,282.8095703125,719.232666015625,355.592529296875,725.9923706054688,315.68798828125,834.4441528320312,340.8287658691406,848.3424682617188,310.3645935058594,946.2020263671875,328.8067932128906,985.7337036132812
16,347.1007080078125,513.6737060546875,336.11566162109375,504.61126708984375,348.90960693359375,506.6825256347656,301.46075439453125,517.1422729492188,359.65216064453125,522.103515625,267.49981689453125,569.4641723632812,394.6863098144531,570.5794677734375,224.10633850097656,627.0957641601562,448.77801513671875,584.7882080078125,257.40863037109375,656.0153198242188,420.6719970703125,531.3921508789062,294.7650451660156,727.1524658203125,368.7445373535156,731.51318359375,328.0564880371094,835.6249389648438,355.658447265625,866.86767578125,338.132080078125,935.1943359375,344.29327392578125,992.283203125
17,342.804443359375,514.167724609375,335.5778503417969,505.9441833496094,345.85882568359375,509.4468078613281,310.0799255371094,521.3363037109375,360.2966613769531,525.1834716796875,276.7806396484375,585.4178466796875,397.81689453125,574.52392578125,246.8282928466797,638.0349731445312,454.27801513671875,568.9571533203125,307.41033935546875,616.6155395507812,415.6494140625,514.8384399414062,312.627685546875,736.90625,384.5626220703125,734.4549560546875,340.79327392578125,861.0864868164062,359.95330810546875,877.8330688476562,337.8304443359375,977.772705078125,356.8825988769531,972.7587890625
18,347.6622314453125,517.080322265625,343.049072265625,508.02276611328125,351.7467956542969,513.8507080078125,320.903076171875,526.4985961914062,370.57940673828125,533.0891723632812,285.9330139160156,589.5885620117188,404.71319580078125,578.1566162109375,268.951416015625,639.6110229492188,462.0638122558594,563.9027099609375,306.5029602050781,594.5701904296875,421.18133544921875,509.3785095214844,325.0530090332031,745.1285400390625,393.27154541015625,738.9441528320312,350.4905700683594,874.4327392578125,370.91925048828125,868.646240234375,373.6469421386719,1005.9764404296875,377.9149169921875,910.317138671875
19,358.3389892578125,522.2974243164062,354.6514892578125,514.5142822265625,359.86993408203125,517.27392578125,332.52703857421875,532.731689453125,376.4591064453125,534.34033203125,302.3263854980469,587.408447265625,406.4493103027344,570.7398681640625,306.9606628417969,615.8218383789062,462.1211242675781,557.5474243164062,347.1214904785156,549.5943603515625,423.3879699707031,499.1488037109375,332.9794006347656,736.9882202148438,395.8589782714844,726.2091674804688,349.2520751953125,860.7958984375,384.6705017089844,825.5516357421875,377.571044921875,989.836181640625,385.3800048828125,884.8733520507812
