frame,t,x,y,is_measurement
0,0.0,1068.53125,626.9094848632812,2
1,0.03333333333333333,1068.518310546875,632.5446166992188,2
2,0.06666666666666667,1067.3140869140625,621.9434814453125,2
3,0.1,1059.80029296875,610.9552612304688,2
4,0.13333333333333333,1059.7791748046875,610.9431762695312,2
5,0.16666666666666666,1059.3492431640625,601.9135131835938,2
6,0.2,1050.987060546875,603.343017578125,2
7,0.23333333333333334,1042.0545654296875,604.6898803710938,2
8,0.26666666666666666,1031.64013671875,616.6211547851562,2
9,0.3,1031.6031494140625,616.7523803710938,2
10,0.3333333333333333,1029.8240966796875,624.8757934570312,2
11,0.36666666666666664,1029.1177978515625,620.11376953125,2
12,0.4,1029.50146484375,597.5112915039062,2
13,0.43333333333333335,1028.9830322265625,580.3531494140625,2
14,0.4666666666666667,1029.0255126953125,579.966552734375,2
15,0.5,1033.2315673828125,578.1306762695312,2
16,0.5333333333333333,1033.7315673828125,583.2752685546875,2
17,0.5666666666666667,1038.5574951171875,589.3489990234375,2
18,0.6,1039.993408203125,590.590576171875,2
19,0.6333333333333333,1039.9591064453125,590.5560302734375,2
20,0.6666666666666666,1040.5589599609375,583.0355224609375,2
21,0.7,1033.751708984375,575.8431396484375,2
22,0.7333333333333333,1026.2508544921875,566.2485961914062,2
23,0.7666666666666667,1020.202392578125,567.7841796875,2
24,0.8,1020.1397094726562,567.9578247070312,2
25,0.8333333333333334,1016.4212646484375,579.2726440429688,2
26,0.8666666666666667,1013.1302490234375,588.22119140625,2
27,0.9,1016.9931030273438,582.278076171875,2
28,0.9333333333333333,1022.538330078125,552.1091918945312,2
29,0.9666666666666667,1022.716064453125,552.081298828125,2
30,1.0,1020.5178833007812,526.04931640625,2
31,1.0333333333333334,1016.9214477539062,493.4111022949219,2
32,1.0666666666666667,1039.0390625,425.72601318359375,2
33,1.1,1052.2335205078125,409.4756774902344,2
34,1.1333333333333333,1052.197509765625,409.59539794921875,2
35,1.1666666666666667,1054.6033935546875,399.60400390625,2
36,1.2,1055.5416259765625,397.434326171875,2
37,1.2333333333333334,1047.44189453125,390.81854248046875,2
38,1.2666666666666666,1048.37158203125,386.5838317871094,2
39,1.3,1048.3475341796875,386.435546875,2
40,1.3333333333333333,1045.4423828125,384.05865478515625,2
41,1.3666666666666667,1036.1090087890625,398.3856201171875,2
42,1.4,1017.264404296875,432.779052734375,2
43,1.4333333333333333,1010.2838745117188,520.31591796875,2
44,1.4666666666666666,1010.2775268554688,521.035888671875,2
45,1.5,1022.1632690429688,569.0169067382812,2
46,1.5333333333333334,1056.057861328125,590.6602783203125,2
47,1.5666666666666667,1059.9820556640625,551.9898071289062,2
48,1.6,987.1553955078125,491.57196044921875,2
49,1.6333333333333333,987.3333740234375,491.1828918457031,2
50,1.6666666666666667,989.5013427734375,360.36834716796875,2
51,1.7,969.8131103515625,334.7890319824219,2
52,1.7333333333333334,998.7347412109375,571.6891479492188,2
53,1.7666666666666666,980.9004516601562,590.337890625,2
54,1.8,981.0277709960938,590.365478515625,2
55,1.8333333333333333,959.4710083007812,568.4235229492188,2
56,1.8666666666666667,956.8939819335938,606.8016967773438,2
57,1.9,950.0695190429688,572.7379150390625,2
58,1.9333333333333333,931.8102416992188,523.2672119140625,2
59,1.9666666666666666,931.9593505859375,523.087646484375,2
62,2.066666666666667,753.5210571289062,657.0911865234375,1
63,2.1,753.4928588867188,657.0485229492188,1
64,2.1333333333333333,741.5928955078125,607.6949462890625,1
65,2.1666666666666665,732.3995971679688,569.52734375,1
66,2.2,721.7448120117188,532.2130737304688,1
67,2.2333333333333334,711.311279296875,501.36676025390625,1
68,2.2666666666666666,711.28857421875,501.44140625,1
69,2.3,701.0562744140625,477.8301086425781,1
70,2.3333333333333335,690.0222778320312,457.89862060546875,1
71,2.3666666666666667,678.986328125,441.1143493652344,1
72,2.4,667.9019775390625,427.322021484375,1
73,2.433333333333333,668.0003662109375,427.2564697265625,1
74,2.466666666666667,658.6827392578125,418.51678466796875,1
75,2.5,649.008056640625,413.27545166015625,1
76,2.533333333333333,638.6868896484375,411.82708740234375,1
77,2.566666666666667,627.3699951171875,413.5014953613281,1
78,2.6,627.3467407226562,413.514404296875,1
79,2.6333333333333333,616.095703125,418.2543640136719,1
80,2.6666666666666665,604.757568359375,426.31060791015625,1
81,2.7,593.8410034179688,438.16387939453125,1
82,2.7333333333333334,583.092529296875,451.81884765625,1
83,2.7666666666666666,583.079833984375,451.7516784667969,1
84,2.8,572.6097412109375,468.2240295410156,1
85,2.8333333333333335,575.2035056718344,441.43621367449316,0
