frame,t,x,y,is_measurement
0,0.0,189.70582580566406,1199.8023681640625,2
1,0.03333333333333333,228.8107147216797,1186.5672607421875,2
2,0.06666666666666667,275.81866455078125,1171.41064453125,2
3,0.1,299.3739318847656,1172.99609375,2
4,0.13333333333333333,353.77630615234375,1177.536865234375,2
5,0.16666666666666666,424.988037109375,1179.880615234375,2
6,0.2,478.4882507324219,1197.5008544921875,2
7,0.23333333333333334,533.2311401367188,1205.320556640625,2
8,0.26666666666666666,591.5450439453125,1214.27978515625,2
9,0.3,660.435546875,1186.4068603515625,2
10,0.3333333333333333,709.3296508789062,1178.7198486328125,2
11,0.36666666666666664,760.0667724609375,1152.364990234375,2
12,0.4,805.5170288085938,1130.794921875,2
13,0.43333333333333335,859.8525390625,1135.6900634765625,2
14,0.4666666666666667,900.1314697265625,1125.085205078125,2
15,0.5,934.7437744140625,1122.6561279296875,2
16,0.5333333333333333,955.8103637695312,1107.161376953125,2
17,0.5666666666666667,999.208984375,1126.216796875,2
18,0.6,1060.9012451171875,1119.8057861328125,2
19,0.6333333333333333,1098.5572509765625,1129.144775390625,2
20,0.6666666666666666,1130.15185546875,1113.509033203125,2
21,0.7,1167.9527587890625,1094.30908203125,2
22,0.7333333333333333,1213.0875244140625,1098.40478515625,2
23,0.7666666666666667,1292.710693359375,1095.748291015625,2
24,0.8,1345.4100341796875,1080.68310546875,2
25,0.8333333333333334,1397.2789306640625,1088.9796142578125,2
26,0.8666666666666667,1447.0030517578125,1115.128173828125,2
27,0.9,1508.635986328125,1151.510009765625,2
28,0.9333333333333333,1553.137939453125,1212.4544677734375,2
29,0.9666666666666667,1555.3046875,1269.9105224609375,2
30,1.0,1560.9298095703125,1318.51513671875,2
31,1.0333333333333334,1547.1416015625,1270.800537109375,2
32,1.0666666666666667,1523.0001220703125,1308.0703125,2
33,1.1,1535.3428955078125,1258.0701904296875,2
34,1.1333333333333333,1680.3197021484375,1232.474609375,2
35,1.1666666666666667,1716.0059814453125,1191.756591796875,2
36,1.2,1778.1363525390625,1210.934814453125,2
37,1.2333333333333334,2042.8134765625,1040.3670654296875,1
38,1.2666666666666666,2671.734619140625,456.0152587890625,1
39,1.3,2669.6162109375,454.94512939453125,1
40,1.3333333333333333,2481.712096738673,631.3500789828164,0
41,1.3666666666666667,2484.496756612241,628.7496893558196,0
42,1.4,2487.2814164858087,626.1492997288227,0
43,1.4333333333333333,2653.90185546875,454.2874450683594,1
44,1.4666666666666666,2583.0741578680295,527.7372047945595,0
45,1.5,2649.734619140625,455.51348876953125,1
46,1.5333333333333334,2647.989990234375,455.8356018066406,1
47,1.5666666666666667,2646.2333984375,455.6115417480469,1
48,1.6,2644.59716796875,454.0655517578125,1
49,1.6333333333333333,2653.0215187517742,449.2984531929744,0
50,1.6666666666666667,2659.1367913429744,443.0292343282414,0
51,1.7,788.0462036132812,351.198486328125,1
52,1.7333333333333334,2097.36865234375,1136.8504638671875,1
53,1.7666666666666666,2630.490966796875,450.0693054199219,1
54,1.8,2225.905517578125,784.1433715820312,1
55,1.8333333333333333,2623.78271484375,449.31939697265625,1
56,1.8666666666666667,2622.58447265625,448.8673400878906,1
57,1.9,2166.1455078125,1221.2843017578125,1
58,1.9333333333333333,2163.623046875,1220.458740234375,1
59,1.9666666666666666,2162.38671875,1219.306396484375,1
60,2.0,2610.24658203125,443.77423095703125,1
61,2.033333333333333,2609.860107421875,444.0773620605469,1
62,2.066666666666667,2606.529541015625,443.6588134765625,1
63,2.1,2605.6875,443.5228576660156,1
64,2.1333333333333333,2604.2197265625,443.07708740234375,1
65,2.1666666666666665,2741.7978515625,437.73046875,1
66,2.2,2649.8087401125854,472.1911442398061,0
67,2.2333333333333334,2660.7475231027142,464.6802925474264,0
68,2.2666666666666666,2671.686306092843,457.16944085504673,0
69,2.3,2682.625089082972,449.65858916266706,0
70,2.3333333333333335,2693.563872073101,442.1477374702874,0
71,2.3666666666666667,2704.5026550632297,434.6368857779077,0
72,2.4,2715.4414380533585,427.12603408552803,0
73,2.433333333333333,2726.3802210434874,419.61518239314836,0
74,2.466666666666667,740.0932006835938,346.3864440917969,1
75,2.5,739.231201171875,345.5770263671875,1
76,2.533333333333333,738.0286865234375,345.84051513671875,1
77,2.566666666666667,734.728271484375,345.767578125,1
78,2.6,2580.73388671875,435.81744384765625,1
79,2.6333333333333333,1365.8472334673108,360.5659706003967,0
80,2.6666666666666665,1335.9558528971586,353.03575681260645,0
81,2.7,1306.0644723270063,345.5055430248162,0
