frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
10,667.1314086914062,1108.13818359375,663.78662109375,1100.6085205078125,656.4776611328125,1105.12451171875,655.7693481445312,1107.5172119140625,639.1500854492188,1116.74951171875,671.358642578125,1143.6202392578125,635.0925903320312,1160.128173828125,704.6153564453125,1192.999755859375,673.149658203125,1217.9027099609375,719.5473022460938,1180.432861328125,709.3305053710938,1178.7337646484375,670.9794311523438,1262.95068359375,639.7122192382812,1271.2254638671875,724.7050170898438,1343.5069580078125,653.2952880859375,1355.892822265625,665.88037109375,1394.0411376953125,551.6517333984375,1412.29248046875
11,708.1575317382812,1101.135498046875,704.0635375976562,1093.1513671875,695.6004028320312,1097.786865234375,695.306640625,1099.609619140625,681.4976196289062,1107.89990234375,712.0742797851562,1138.60693359375,691.2467651367188,1145.925537109375,742.2508544921875,1183.5338134765625,731.1190185546875,1190.95361328125,759.8706665039062,1152.58447265625,760.074951171875,1152.351806640625,719.6185913085938,1258.089111328125,693.727294921875,1261.79296875,776.460205078125,1340.7265625,668.1317749023438,1342.5550537109375,762.1271362304688,1414.374755859375,576.7022705078125,1413.5828857421875
12,754.1962890625,1108.7576904296875,750.7509765625,1100.119384765625,741.998779296875,1104.45263671875,743.5433959960938,1105.15478515625,730.4990234375,1113.1243896484375,761.683837890625,1142.1697998046875,745.4749755859375,1149.3282470703125,803.8627319335938,1168.7655029296875,788.4531860351562,1177.1822509765625,799.9728393554688,1135.431396484375,805.5186157226562,1130.7965087890625,761.1832275390625,1257.529296875,742.6533813476562,1258.7613525390625,787.7423706054688,1335.612548828125,709.1268310546875,1335.700927734375,760.6517944335938,1412.7564697265625,635.4512939453125,1410.2305908203125
13,805.0339965820312,1102.7818603515625,801.1895751953125,1094.484619140625,791.2548828125,1097.9500732421875,789.6769409179688,1108.6236572265625,776.941162109375,1112.884765625,793.7576904296875,1151.9981689453125,800.5047607421875,1154.8438720703125,784.3816528320312,1162.7891845703125,849.2968139648438,1167.4166259765625,761.6119995117188,1118.5411376953125,859.824951171875,1135.68896484375,821.8357543945312,1265.001953125,804.7531127929688,1267.9881591796875,888.6605224609375,1341.146484375,742.7615356445312,1342.610595703125,902.3841552734375,1399.281005859375,640.2333374023438,1398.4423828125
14,848.52880859375,1102.7239990234375,842.4353637695312,1095.3050537109375,835.4227905273438,1100.0780029296875,829.7802734375,1110.4892578125,820.0808715820312,1118.0267333984375,853.609375,1152.7415771484375,838.104736328125,1155.989990234375,892.4246826171875,1164.5587158203125,883.1514282226562,1164.978271484375,896.763427734375,1128.9923095703125,900.1377563476562,1125.074462890625,867.584716796875,1273.993408203125,841.1117553710938,1272.9404296875,920.5350952148438,1357.8980712890625,785.8935546875,1352.253173828125,929.2492065429688,1404.5283203125,690.2297973632812,1392.5985107421875
15,900.7418823242188,1103.3504638671875,893.7939453125,1095.2705078125,886.085205078125,1100.7447509765625,879.0765380859375,1109.0859375,870.7033081054688,1118.079345703125,901.041259765625,1150.59228515625,885.181640625,1153.602294921875,921.6494750976562,1163.739013671875,915.865478515625,1161.8856201171875,920.6636962890625,1123.686279296875,934.7551879882812,1122.68994140625,914.3306274414062,1270.739501953125,890.99658203125,1272.7532958984375,978.2020263671875,1363.48486328125,871.3641357421875,1360.24072265625,959.7646484375,1398.277587890625,783.8588256835938,1385.2774658203125
16,941.87646484375,1107.6961669921875,940.224609375,1097.7943115234375,924.3519287109375,1105.0517578125,939.6080322265625,1111.5133056640625,909.7302856445312,1126.6170654296875,959.602294921875,1153.29833984375,931.1109619140625,1162.63671875,972.8488159179688,1158.0120849609375,957.6468505859375,1155.7091064453125,956.1459350585938,1123.103759765625,955.787353515625,1107.1639404296875,959.0549926757812,1271.349853515625,939.9723510742188,1274.9010009765625,996.626953125,1367.9622802734375,997.0447998046875,1367.7803955078125,901.650390625,1407.28564453125,923.2516479492188,1398.7689208984375
17,988.4476318359375,1115.86572265625,986.8882446289062,1106.375732421875,975.688720703125,1112.2275390625,986.86376953125,1114.782958984375,961.9248046875,1128.0467529296875,1012.9625244140625,1151.22314453125,971.5990600585938,1162.0325927734375,1060.76416015625,1176.691650390625,988.4539794921875,1166.901123046875,1041.539794921875,1182.1798095703125,999.22998046875,1126.2115478515625,1010.4840087890625,1263.571044921875,985.8416748046875,1268.417236328125,1023.455078125,1353.5380859375,1035.016845703125,1359.3111572265625,934.091064453125,1408.1640625,974.8504638671875,1411.5107421875
18,1023.1382446289062,1120.1165771484375,1021.8201904296875,1111.2208251953125,1012.33154296875,1114.890625,1022.392578125,1115.110595703125,1002.3402099609375,1123.8060302734375,1060.6485595703125,1147.12451171875,1010.8782348632812,1150.1234130859375,1119.297607421875,1177.34326171875,1048.57373046875,1161.8323974609375,1082.699951171875,1151.384521484375,1060.938720703125,1119.78369140625,1061.2108154296875,1265.691162109375,1031.78076171875,1265.651611328125,1078.7113037109375,1352.7408447265625,1079.7655029296875,1349.069091796875,975.8102416992188,1403.074462890625,1026.29541015625,1390.97216796875
19,1068.8555908203125,1098.7208251953125,1066.543212890625,1089.990234375,1057.3607177734375,1095.59716796875,1061.977294921875,1096.92724609375,1043.5885009765625,1111.852294921875,1094.7647705078125,1128.3167724609375,1049.1370849609375,1150.2452392578125,1158.5654296875,1144.8883056640625,1086.857177734375,1167.84912109375,1114.0546875,1136.00927734375,1098.5704345703125,1129.106689453125,1102.372314453125,1245.234130859375,1074.1512451171875,1253.4593505859375,1106.077880859375,1314.360595703125,1109.282470703125,1325.352294921875,1028.6558837890625,1377.9798583984375,1069.43701171875,1388.94873046875
20,1119.2147216796875,1093.524169921875,1119.03955078125,1084.451904296875,1109.4166259765625,1088.4454345703125,1121.370849609375,1090.5540771484375,1092.7462158203125,1099.6473388671875,1144.2926025390625,1117.7940673828125,1091.1695556640625,1138.30908203125,1203.4383544921875,1128.2095947265625,1103.9581298828125,1159.5167236328125,1179.6243896484375,1116.704833984375,1130.1539306640625,1113.492431640625,1158.139404296875,1231.03955078125,1114.6058349609375,1241.778076171875,1217.5142822265625,1295.51416015625,1134.076416015625,1313.73876953125,1171.8028564453125,1356.2606201171875,1040.9749755859375,1382.1124267578125
21,1158.7401123046875,1100.599365234375,1157.7576904296875,1092.352294921875,1151.5791015625,1095.0867919921875,1159.56982421875,1096.92333984375,1140.8018798828125,1102.6754150390625,1185.947265625,1118.037353515625,1139.825927734375,1128.024169921875,1242.686767578125,1113.862060546875,1150.912353515625,1124.599609375,1221.37255859375,1098.698974609375,1167.93310546875,1094.3060302734375,1197.9818115234375,1230.5103759765625,1171.7222900390625,1236.248291015625,1211.66552734375,1308.6904296875,1237.662841796875,1317.712646484375,1122.38525390625,1346.084716796875,1182.8092041015625,1358.42236328125
