frame,nose_x,nose_y,leye_x,leye_y,reye_x,reye_y,lear_x,lear_y,rear_x,rear_y,lsho_x,lsho_y,rsho_x,rsho_y,lelb_x,lelb_y,relb_x,relb_y,lwri_x,lwri_y,rwri_x,rwri_y,lhip_x,lhip_y,rhip_x,rhip_y,lknee_x,lknee_y,rknee_x,rknee_y,lank_x,lank_y,rank_x,rank_y
0,106.3448486328125,1065.2022705078125,104.44847106933594,1056.88232421875,95.25282287597656,1061.37841796875,96.89178466796875,1063.511962890625,73.7787094116211,1072.8663330078125,105.75775146484375,1105.2113037109375,61.910484313964844,1116.6900634765625,123.75220489501953,1153.6422119140625,79.06434631347656,1172.92041015625,132.9792938232422,1138.0126953125,122.98246765136719,1146.0150146484375,79.70491790771484,1213.972412109375,42.48174285888672,1218.8575439453125,132.955810546875,1277.77490234375,46.69044494628906,1281.9144287109375,118.72295379638672,1363.6478271484375,0.0,1367.60888671875
1,149.98089599609375,1060.596923828125,147.71090698242188,1051.4237060546875,138.31369018554688,1056.0987548828125,139.08377075195312,1054.6212158203125,117.19825744628906,1064.3411865234375,149.45375061035156,1097.830322265625,111.17156219482422,1105.9754638671875,167.33053588867188,1149.286865234375,121.5491943359375,1163.6258544921875,180.38491821289062,1130.743896484375,167.7167205810547,1148.867431640625,128.71688842773438,1214.021728515625,91.08270263671875,1216.3966064453125,168.71499633789062,1289.889404296875,43.525264739990234,1288.1102294921875,191.54998779296875,1365.45556640625,0.0,1358.174560546875
2,191.55828857421875,1061.2001953125,188.9114990234375,1052.071044921875,180.20599365234375,1055.6124267578125,174.73846435546875,1058.14013671875,155.93045043945312,1064.326904296875,178.3214874267578,1108.214599609375,145.0802001953125,1110.64892578125,186.70755004882812,1166.7315673828125,146.34072875976562,1171.6688232421875,219.9524688720703,1146.165283203125,205.17245483398438,1163.517578125,168.19403076171875,1221.7418212890625,130.57984924316406,1223.4576416015625,214.47377014160156,1298.0194091796875,69.73568725585938,1294.3206787109375,246.8955841064453,1350.0736083984375,0.0,1339.953125
3,236.5844268798828,1060.57373046875,234.29153442382812,1051.6787109375,225.36318969726562,1055.134033203125,220.0446319580078,1058.883056640625,202.45774841308594,1064.4931640625,215.5037841796875,1105.673583984375,196.5015869140625,1105.4029541015625,216.680419921875,1161.5782470703125,186.73944091796875,1160.9459228515625,253.8416290283203,1155.28564453125,235.4115753173828,1163.748291015625,196.6552734375,1219.98046875,178.75567626953125,1218.8623046875,207.37826538085938,1301.609130859375,155.83334350585938,1294.956787109375,194.282470703125,1339.7886962890625,96.68881225585938,1325.7169189453125
4,276.0560607910156,1067.1300048828125,274.91876220703125,1058.96923828125,265.1648254394531,1061.3096923828125,266.3216857910156,1068.360107421875,242.06272888183594,1070.519775390625,266.271728515625,1117.4117431640625,235.8893280029297,1111.84423828125,278.04644775390625,1178.1854248046875,220.89820861816406,1167.4703369140625,301.8017272949219,1183.428955078125,267.9324035644531,1174.8779296875,252.9134979248047,1225.9278564453125,226.14913940429688,1222.3365478515625,292.1670227050781,1309.05712890625,222.58294677734375,1300.3155517578125,270.64166259765625,1355.7080078125,141.45095825195312,1339.686279296875
5,320.114990234375,1068.6566162109375,318.557373046875,1060.354736328125,310.331298828125,1062.5560302734375,308.29058837890625,1069.841064453125,287.6059265136719,1072.162841796875,309.7424621582031,1120.2093505859375,271.2789611816406,1117.7918701171875,326.7467956542969,1177.479248046875,250.5072479248047,1171.3533935546875,345.533447265625,1185.0457763671875,298.1932373046875,1175.4482421875,292.3665771484375,1231.40283203125,268.5546569824219,1231.4061279296875,315.20849609375,1310.093017578125,302.4394226074219,1307.340576171875,279.65948486328125,1373.2440185546875,264.97930908203125,1367.883544921875
6,360.736572265625,1069.0462646484375,359.6603698730469,1060.9522705078125,350.32342529296875,1064.421630859375,354.42218017578125,1069.6282958984375,329.3759460449219,1075.2467041015625,358.0971374511719,1114.9417724609375,311.93829345703125,1117.743896484375,376.3659362792969,1163.34033203125,282.55145263671875,1169.0013427734375,389.9038391113281,1168.73974609375,335.47113037109375,1173.607177734375,321.800048828125,1225.6279296875,293.21368408203125,1228.04736328125,352.4599609375,1310.3306884765625,344.90069580078125,1311.2677001953125,285.674072265625,1375.775146484375,283.5279235839844,1374.1737060546875
7,400.9828796386719,1069.6126708984375,400.279052734375,1061.9212646484375,391.9302978515625,1064.087158203125,394.40960693359375,1071.2076416015625,371.725341796875,1073.208740234375,398.0553283691406,1113.9163818359375,349.3226013183594,1113.1094970703125,411.62261962890625,1162.2044677734375,320.5728454589844,1163.6602783203125,434.0081787109375,1160.697021484375,380.6376647949219,1162.7481689453125,373.0524597167969,1222.32666015625,343.8043212890625,1223.2838134765625,383.3067932128906,1307.4722900390625,382.548583984375,1307.5372314453125,291.0268249511719,1369.0404052734375,306.4307861328125,1367.61865234375
8,440.3626708984375,1070.2431640625,439.0818786621094,1062.69482421875,430.3628845214844,1064.748779296875,431.2032775878906,1071.3167724609375,404.925537109375,1072.6873779296875,440.1395568847656,1108.031494140625,379.2274475097656,1110.8165283203125,460.04534912109375,1149.6134033203125,342.45343017578125,1157.13330078125,480.1259460449219,1146.411376953125,399.9093017578125,1147.90771484375,427.0871276855469,1214.908203125,386.30279541015625,1218.81103515625,457.48504638671875,1285.3907470703125,414.3299560546875,1290.330810546875,369.4540710449219,1342.178466796875,323.2394714355469,1347.008056640625
9,480.3171081542969,1060.3895263671875,480.34283447265625,1053.2396240234375,470.03955078125,1055.830810546875,478.3719482421875,1062.6365966796875,448.542724609375,1065.3037109375,490.6176452636719,1099.4248046875,426.9273681640625,1103.6246337890625,513.904296875,1139.64892578125,387.07501220703125,1151.463623046875,526.0604858398438,1141.135009765625,446.54052734375,1143.297607421875,484.26715087890625,1206.5103759765625,436.26556396484375,1209.4471435546875,522.0255126953125,1280.7415771484375,428.6661376953125,1285.13427734375,471.1396484375,1348.6978759765625,330.0727844238281,1352.463623046875
10,519.9188842773438,1059.902587890625,518.9734497070312,1052.5206298828125,509.61053466796875,1055.6839599609375,516.1616821289062,1063.0333251953125,487.83270263671875,1067.095947265625,532.0188598632812,1102.6258544921875,469.8085021972656,1105.283203125,553.8817749023438,1138.0142822265625,428.44818115234375,1144.3316650390625,557.59228515625,1147.517822265625,480.7898864746094,1150.080078125,528.7908935546875,1209.576171875,477.3404846191406,1210.5360107421875,580.5986938476562,1277.0399169921875,453.84539794921875,1276.9130859375,551.1906127929688,1342.7122802734375,348.84765625,1338.7314453125
11,564.5783081054688,1057.9698486328125,562.094482421875,1049.9678955078125,554.107421875,1053.9462890625,553.3009033203125,1060.5218505859375,531.1798706054688,1066.825927734375,568.3215942382812,1105.3780517578125,512.3843994140625,1108.426025390625,589.3440551757812,1142.893310546875,470.0732727050781,1151.956787109375,602.9315185546875,1142.640625,526.3974609375,1154.66796875,554.0995483398438,1217.391357421875,527.4683837890625,1217.6375732421875,503.5065612792969,1295.96435546875,558.5765991210938,1293.2471923828125,415.3660888671875,1339.1307373046875,536.5736694335938,1329.7596435546875
12,604.285400390625,1055.1700439453125,601.765869140625,1047.3223876953125,592.9072875976562,1052.0770263671875,593.6825561523438,1057.0531005859375,570.708251953125,1065.87744140625,610.4510498046875,1102.0562744140625,558.6790161132812,1106.8857421875,635.8038940429688,1144.278564453125,534.2198486328125,1151.5067138671875,648.0537109375,1145.979248046875,595.8003540039062,1146.9559326171875,592.96435546875,1218.0546875,575.9800415039062,1219.2803955078125,536.302978515625,1301.3011474609375,650.6347045898438,1298.633544921875,441.2197265625,1332.2862548828125,666.0457153320312,1321.6339111328125
13,649.83740234375,1072.6343994140625,647.2245483398438,1063.7698974609375,638.8238525390625,1068.7054443359375,640.3114624023438,1068.4656982421875,616.602783203125,1077.743408203125,656.732177734375,1105.6309814453125,604.9818725585938,1117.1610107421875,673.2562866210938,1148.7158203125,587.8922729492188,1166.536376953125,674.3897094726562,1145.2213134765625,645.2664184570312,1156.748779296875,644.8424072265625,1218.726318359375,624.15478515625,1225.9554443359375,599.9761962890625,1296.0877685546875,686.8760375976562,1302.85302734375,523.5516967773438,1331.3125,701.8762817382812,1337.8984375
14,691.4803466796875,1067.1087646484375,688.0771484375,1059.1973876953125,679.940673828125,1062.9866943359375,677.0364990234375,1070.6005859375,656.4177856445312,1076.42529296875,689.6344604492188,1119.4979248046875,648.2039184570312,1123.2452392578125,712.7659912109375,1171.611572265625,642.4249877929688,1177.2393798828125,730.0261840820312,1162.1014404296875,695.8925170898438,1165.2650146484375,684.5867919921875,1229.8089599609375,667.5925903320312,1232.4317626953125,668.015380859375,1305.6827392578125,729.9776000976562,1305.3465576171875,591.3748168945312,1343.767333984375,713.8493041992188,1339.614990234375
15,734.5887451171875,1070.8341064453125,731.1038818359375,1062.0078125,723.1787719726562,1066.0989990234375,720.505615234375,1073.20654296875,702.1542358398438,1080.1322021484375,728.57568359375,1124.892578125,698.9759521484375,1131.124267578125,744.9633178710938,1180.81298828125,703.6336669921875,1190.702392578125,768.9954833984375,1169.1650390625,746.2642211914062,1177.6302490234375,725.8047485351562,1229.1121826171875,710.9530639648438,1233.390625,734.390625,1308.9329833984375,756.9522705078125,1310.9976806640625,663.47802734375,1357.636474609375,712.1691284179688,1357.6524658203125
16,769.3938598632812,1076.870849609375,767.0250244140625,1067.82275390625,757.8792114257812,1072.6820068359375,760.9927978515625,1072.6298828125,741.097900390625,1082.80029296875,776.6109008789062,1112.3458251953125,740.6671752929688,1125.8011474609375,800.8935546875,1156.75439453125,774.1261596679688,1177.842041015625,815.2802124023438,1139.752197265625,811.6376342773438,1148.9364013671875,777.3125610351562,1221.15283203125,752.3869018554688,1227.746826171875,793.5881958007812,1307.352294921875,775.0361938476562,1314.2569580078125,737.6268920898438,1376.1568603515625,724.7750854492188,1383.9813232421875
17,809.4681396484375,1079.163818359375,807.3834838867188,1071.55712890625,797.6815795898438,1076.140869140625,802.9629516601562,1075.6510009765625,781.9690551757812,1085.4759521484375,820.7755737304688,1106.626708984375,785.0645141601562,1121.616943359375,855.816162109375,1144.838623046875,832.0364990234375,1165.9305419921875,860.5131225585938,1129.541015625,856.5731201171875,1133.8529052734375,818.4175415039062,1225.472412109375,787.8211059570312,1232.3319091796875,867.2652587890625,1305.453857421875,799.5557250976562,1314.476806640625,815.8502197265625,1356.4342041015625,712.04296875,1369.139404296875
18,848.90869140625,1071.3250732421875,845.1372680664062,1062.0421142578125,835.8863525390625,1066.9515380859375,837.735107421875,1066.17822265625,823.8408813476562,1075.507080078125,858.1430053710938,1105.528564453125,836.2965087890625,1116.3734130859375,897.2716064453125,1145.6143798828125,882.6043701171875,1160.3486328125,901.0374145507812,1124.7410888671875,906.6778564453125,1130.076416015625,868.3827514648438,1221.7791748046875,842.2975463867188,1227.6402587890625,920.7705078125,1303.4453125,812.87890625,1309.26904296875,907.9091186523438,1372.9853515625,732.6095581054688,1379.1064453125
19,884.2152709960938,1074.7830810546875,883.3170166015625,1065.5762939453125,873.1281127929688,1070.2005615234375,882.654541015625,1065.4090576171875,862.4376831054688,1076.6884765625,911.4055786132812,1096.30615234375,871.8139038085938,1108.8084716796875,957.3030395507812,1136.5372314453125,902.9427490234375,1143.7877197265625,921.6087646484375,1129.1279296875,918.2083740234375,1114.9951171875,917.0134887695312,1214.4892578125,890.4074096679688,1217.9483642578125,909.21044921875,1295.6654052734375,887.5265502929688,1299.2275390625,861.9974365234375,1369.8194580078125,853.5403442382812,1370.2431640625
20,932.3556518554688,1072.97900390625,931.0181884765625,1064.16455078125,922.6007690429688,1067.2841796875,929.463134765625,1069.724365234375,915.4083862304688,1075.534423828125,954.7396240234375,1103.895751953125,922.5465698242188,1111.447021484375,997.1517333984375,1116.3212890625,955.4073486328125,1128.594482421875,984.0805053710938,1090.89453125,974.1388549804688,1103.9642333984375,969.67041015625,1215.3289794921875,931.8317260742188,1219.80078125,1019.784912109375,1296.7589111328125,878.4948120117188,1301.713623046875,1032.9093017578125,1347.143310546875,799.5579223632812,1350.93310546875
21,983.3740234375,1079.09619140625,979.8923950195312,1070.3751220703125,973.3531494140625,1072.2652587890625,968.7755126953125,1074.4351806640625,960.7216186523438,1076.368408203125,982.7296752929688,1107.5589599609375,977.5319213867188,1107.709716796875,1022.0940551757812,1118.4000244140625,1020.6629638671875,1120.97802734375,1010.936279296875,1093.5081787109375,1019.8906860351562,1090.5662841796875,1002.7536010742188,1221.25146484375,984.2877807617188,1219.087890625,1058.5155029296875,1306.996337890625,938.5794677734375,1302.78271484375,1074.8570556640625,1362.28466796875,859.5457153320312,1354.2872314453125
22,1028.6383056640625,1070.427001953125,1023.6490478515625,1061.0682373046875,1013.5253295898438,1064.9373779296875,1009.9459228515625,1071.9864501953125,995.5272216796875,1076.97509765625,1020.5443725585938,1110.0426025390625,1016.9671630859375,1110.3626708984375,1044.8267822265625,1129.585693359375,1055.072509765625,1118.506591796875,1036.1640625,1107.0369873046875,1054.97509765625,1088.7672119140625,1039.5072021484375,1227.08447265625,1025.57373046875,1229.1600341796875,1106.8165283203125,1313.67919921875,1022.9948120117188,1313.1986083984375,1084.1768798828125,1341.06591796875,930.485107421875,1336.0322265625
