frame,t,x,y,is_measurement
0,0.0,249.34779357910156,682.6792602539062,2
1,0.03333333333333333,266.78045654296875,678.6078491210938,2
2,0.06666666666666667,277.3281555175781,682.815185546875,2
3,0.1,277.81927490234375,681.9798583984375,2
4,0.13333333333333333,295.7856750488281,678.179443359375,2
5,0.16666666666666666,281.5851135253906,662.2869262695312,2
6,0.2,314.9967346191406,639.7351684570312,2
7,0.23333333333333334,316.1537780761719,625.2908325195312,2
8,0.26666666666666666,317.0276184082031,644.022705078125,2
9,0.3,347.2060546875,674.9927368164062,2
10,0.3333333333333333,372.7363586425781,714.2359619140625,2
11,0.36666666666666664,385.9190673828125,730.6716918945312,2
12,0.4,375.5030517578125,653.696533203125,2
13,0.43333333333333335,388.039306640625,591.690673828125,2
14,0.4666666666666667,403.54876708984375,577.2158813476562,2
15,0.5,408.39569091796875,548.6280517578125,2
16,0.5333333333333333,420.6719970703125,531.3921508789062,2
17,0.5666666666666667,415.6494140625,514.8384399414062,2
18,0.6,421.18133544921875,509.3785095214844,2
19,0.6333333333333333,423.3879699707031,499.1488037109375,2
20,0.6666666666666666,431.02764892578125,498.48651123046875,2
21,0.7,435.90966796875,486.3605651855469,2
22,0.7333333333333333,438.6988525390625,470.1553955078125,2
23,0.7666666666666667,447.61712646484375,468.6542053222656,2
24,0.8,456.2269592285156,455.29132080078125,2
25,0.8333333333333334,454.0317077636719,464.41729736328125,2
26,0.8666666666666667,459.7218933105469,459.8603820800781,2
27,0.9,478.6929931640625,482.1138000488281,2
28,0.9333333333333333,489.22186279296875,415.9717712402344,2
29,0.9666666666666667,488.42706298828125,431.3061828613281,2
30,1.0,497.258056640625,459.928466796875,2
31,1.0333333333333334,498.6830749511719,710.6001586914062,2
32,1.0666666666666667,503.89056396484375,765.662841796875,2
33,1.1,493.052978515625,777.2142333984375,2
34,1.1333333333333333,486.2545166015625,728.420166015625,2
35,1.1666666666666667,504.5693054199219,675.365966796875,2
36,1.2,487.9751281738281,509.7943420410156,2
37,1.2333333333333334,501.29669189453125,413.087890625,1
38,1.2666666666666666,525.8294677734375,416.7054748535156,1
39,1.3,543.57568359375,433.6018981933594,1
40,1.3333333333333333,559.3990478515625,453.416015625,1
41,1.3666666666666667,574.1798095703125,470.2383728027344,1
42,1.4,589.4671630859375,490.98870849609375,1
43,1.4333333333333333,714.26806640625,719.136962890625,1
44,1.4666666666666666,619.7837239615641,555.6774189573397,0
45,1.5,627.6091918945312,551.905517578125,1
46,1.5333333333333334,637.552978515625,571.2321166992188,1
47,1.5666666666666667,645.7877197265625,593.764892578125,1
48,1.6,641.0128129196363,580.9924609491231,0
49,1.6333333333333333,665.0890502929688,634.84521484375,1
50,1.6666666666666667,675.0557861328125,655.09033203125,1
51,1.7,682.1963500976562,677.6263427734375,1
52,1.7333333333333334,689.23876953125,698.8556518554688,1
53,1.7666666666666666,696.3740844726562,720.2268676757812,1
54,1.8,693.0301631026231,700.3388944734295,0
55,1.8333333333333333,710.1944580078125,741.6873779296875,1
56,1.8666666666666667,715.7802124023438,722.4759521484375,1
57,1.9,723.1572265625,703.45166015625,1
58,1.9333333333333333,727.85205078125,686.4105224609375,1
59,1.9666666666666666,726.7684326171875,726.5701904296875,1
60,2.0,732.847985526437,729.5583331433697,0
61,2.033333333333333,740.2695922851562,646.15087890625,1
62,2.066666666666667,743.3332455733668,701.6210951466599,0
63,2.1,741.2555541992188,620.650634765625,1
64,2.1333333333333333,745.3326416015625,616.537353515625,1
65,2.1666666666666665,746.925048828125,611.0809326171875,1
66,2.2,746.6807250976562,608.779541015625,1
67,2.2333333333333334,736.4429931640625,673.3621826171875,1
68,2.2666666666666666,678.4136352539062,643.65625,1
69,2.3,744.5618896484375,615.3687744140625,1
70,2.3333333333333335,744.5588989257812,620.0897827148438,1
71,2.3666666666666667,741.93115234375,625.9369506835938,1
72,2.4,739.5125732421875,633.490966796875,1
73,2.433333333333333,736.1981201171875,642.0496826171875,1
74,2.466666666666667,745.5202427074576,637.1043176690912,0
75,2.5,734.3009033203125,665.2786865234375,1
76,2.533333333333333,730.42138671875,679.6837158203125,1
77,2.566666666666667,729.697265625,690.486083984375,1
78,2.6,726.4417724609375,709.53076171875,1
79,2.6333333333333333,724.3446044921875,716.0543212890625,1
80,2.6666666666666665,725.0440063476562,707.7898559570312,1
81,2.7,722.9990234375,699.49072265625,1
82,2.7333333333333334,723.4256591796875,690.267333984375,1
83,2.7666666666666666,723.1311645507812,686.1944580078125,1
84,2.8,722.7907104492188,680.8443603515625,1
85,2.8333333333333335,722.57763671875,677.7650146484375,1
86,2.8666666666666667,722.262451171875,677.0865478515625,1
87,2.9,721.9557495117188,676.998779296875,1
88,2.933333333333333,720.44921875,677.6050415039062,1
89,2.966666666666667,719.74853515625,682.4791259765625,1
90,3.0,719.53662109375,685.9183349609375,1
91,3.033333333333333,719.6051025390625,690.497314453125,1
92,3.066666666666667,716.322265625,700.99609375,1
93,3.1,717.1671142578125,708.4918212890625,1
94,3.1333333333333333,717.403076171875,717.4465942382812,1
95,3.1666666666666665,715.651611328125,729.8262939453125,1
96,3.2,713.9669189453125,729.920654296875,1
97,3.2333333333333334,710.1710205078125,729.0712890625,1
98,3.2666666666666666,709.4517822265625,726.2484741210938,1
99,3.3,707.7935791015625,726.2847290039062,1
