frame,t,x,y,is_measurement
0,0.0,184.14334106445312,906.9156494140625,2
1,0.03333333333333333,196.63482666015625,919.3406982421875,2
2,0.06666666666666667,208.8405303955078,925.8545532226562,2
3,0.1,219.29234313964844,914.726318359375,2
4,0.13333333333333333,219.9635009765625,890.9287109375,2
5,0.16666666666666666,206.547119140625,818.40087890625,2
6,0.2,207.974365234375,808.63623046875,2
7,0.23333333333333334,224.65687561035156,788.9609375,2
8,0.26666666666666666,229.60858154296875,786.0188598632812,2
9,0.3,226.09695434570312,794.0458984375,2
10,0.3333333333333333,240.19281005859375,796.7207641601562,2
11,0.36666666666666664,266.2119140625,839.4187622070312,2
12,0.4,280.07879638671875,844.4443359375,2
13,0.43333333333333335,285.4287109375,842.5234985351562,2
14,0.4666666666666667,283.28948974609375,829.6673583984375,2
15,0.5,286.7530517578125,813.3023681640625,2
16,0.5333333333333333,292.37115478515625,805.9793090820312,2
17,0.5666666666666667,298.54168701171875,809.0780029296875,2
18,0.6,307.8887023925781,825.6744995117188,2
19,0.6333333333333333,318.6773681640625,830.1204833984375,2
20,0.6666666666666666,331.7232971191406,827.3233642578125,2
21,0.7,345.1097412109375,806.125,2
22,0.7333333333333333,335.1097106933594,706.237548828125,2
23,0.7666666666666667,350.4759826660156,690.3685913085938,2
24,0.8,364.0530700683594,632.1887817382812,2
25,0.8333333333333334,362.084228515625,580.386474609375,2
26,0.8666666666666667,355.423583984375,552.5375366210938,2
27,0.9,357.2506408691406,548.3319091796875,2
28,0.9333333333333333,349.9211730957031,553.2847900390625,2
29,0.9666666666666667,344.2996826171875,566.0394287109375,2
30,1.0,340.47808837890625,567.139404296875,2
31,1.0333333333333334,338.76153564453125,558.9066162109375,2
32,1.0666666666666667,330.6482238769531,540.0939331054688,2
33,1.1,321.9957275390625,512.6376342773438,2
34,1.1333333333333333,336.9751281738281,503.3919677734375,2
35,1.1666666666666667,357.8624267578125,509.12725830078125,2
36,1.2,370.4569091796875,536.739501953125,2
37,1.2333333333333334,395.65252685546875,601.3248291015625,2
38,1.2666666666666666,399.1980895996094,627.2623291015625,2
39,1.3,406.4419860839844,700.814208984375,2
40,1.3333333333333333,435.76153564453125,761.8236083984375,2
41,1.3666666666666667,443.47625732421875,770.5477294921875,2
42,1.4,431.15972900390625,738.8761596679688,2
43,1.4333333333333333,378.8443603515625,687.1077270507812,2
44,1.4666666666666666,378.2547302246094,603.25732421875,2
45,1.5,369.8026428222656,552.5036010742188,2
46,1.5333333333333334,389.44921875,668.11328125,1
47,1.5666666666666667,389.44921875,668.11328125,0
48,1.6,389.44921875,668.11328125,0
49,1.6333333333333333,389.44921875,668.11328125,0
50,1.6666666666666667,389.44921875,668.11328125,0
51,1.7,389.44921875,668.11328125,0
52,1.7333333333333334,447.2274169921875,575.9384765625,1
53,1.7666666666666666,428.2587254938089,606.1996388561321,0
54,1.8,428.9128183040978,605.1561505011792,0
55,1.8333333333333333,429.5669111143867,604.1126621462264,0
56,1.8666666666666667,469.7850036621094,629.6482543945312,1
57,1.9,472.43609619140625,643.482177734375,1
58,1.9333333333333333,464.4484282920211,629.3003804092012,0
59,1.9666666666666666,465.97902551298574,629.0274266859187,0
60,2.0,467.5096227339504,628.7544729626362,0
61,2.033333333333333,469.040219954915,628.4815192393537,0
62,2.066666666666667,470.57081717587965,628.2085655160712,0
63,2.1,472.1014143968443,627.9356117927887,0
64,2.1333333333333333,473.6320116178089,627.6626580695062,0
65,2.1666666666666665,106.43305206298828,824.581298828125,1
66,2.2,185.5037384033203,868.33349609375,1
67,2.2333333333333334,186.85365295410156,865.7942504882812,1
68,2.2666666666666666,193.38047790527344,861.065185546875,1
69,2.3,176.18454600264698,860.9306440945221,0
70,2.3333333333333335,168.22018990713804,868.2241410348374,0
71,2.3666666666666667,160.2558338116291,875.5176379751528,0
72,2.4,152.29147771612014,882.8111349154681,0
73,2.433333333333333,144.3271216206112,890.1046318557834,0
74,2.466666666666667,136.36276552510225,897.3981287960987,0
75,2.5,128.3984094295933,904.691625736414,0
76,2.533333333333333,120.43405333408435,911.9851226767294,0
77,2.566666666666667,112.4696972385754,919.2786196170447,0
78,2.6,104.50534114306646,926.57211655736,0
79,2.6333333333333333,96.54098504755751,933.8656134976753,0
80,2.6666666666666665,88.57662895204857,941.1591104379906,0
81,2.7,80.61227285653962,948.452607378306,0
82,2.7333333333333334,72.64791676103067,955.7461043186213,0
83,2.7666666666666666,64.68356066552172,963.0396012589366,0
84,2.8,56.71920457001278,970.3330981992519,0
85,2.8333333333333335,48.75484847450383,977.6265951395673,0
86,2.8666666666666667,40.790492378994884,984.9200920798826,0
87,2.9,32.82613628348594,992.2135890201979,0
